reserva_cancelada,tempo_antecedencia,data_chegada,ano_chegada,mes_chegada,diadomes_chegada,nro_noites_fds,nro_noites_dds,adultos,criancas,bebes,alimentacao,país,segmento_mercado,cliente_recorrente,tipo_quarto,tipo_pgto,agencia_turismo,receita_por_noite,pedidos_especiais,status_reserva,data_status_reserva
0,9,05/07/2015,2015,7,5,1,0,1,0,0,BB,DEU,AT Online,0,A,Sem pgto,184,101,0,Confirmada,06/07/2015
0,2,05/07/2015,2015,7,5,1,0,2,0,0,BB,PRT,Direta,0,G,Sem pgto,NULL,167,1,Confirmada,06/07/2015
0,0,05/07/2015,2015,7,5,1,0,2,2,0,BB,USA,AT Online,0,G,Sem pgto,240,153,0,Confirmada,06/07/2015
0,44,05/07/2015,2015,7,5,2,0,3,0,0,HB,PRT,AT Online,0,G,Sem pgto,240,225,0,Confirmada,07/07/2015
0,80,05/07/2015,2015,7,5,2,0,2,0,0,BB,FRA,AT Online,0,D,Sem pgto,240,97,0,Confirmada,07/07/2015
0,139,05/07/2015,2015,7,5,2,1,2,0,0,BB,BRA,AT Online,0,A,Sem pgto,240,"122,7",1,Confirmada,08/07/2015
0,97,05/07/2015,2015,7,5,2,2,2,0,0,BB,ESP,AT Online,0,D,Sem pgto,240,"87,3",2,Confirmada,09/07/2015
0,128,05/07/2015,2015,7,5,2,2,2,0,0,HB,PRT,Direta,0,A,Sem pgto,NULL,"108,9",0,Confirmada,09/07/2015
0,109,05/07/2015,2015,7,5,2,3,2,1,0,BB,CN,AT Offline,0,A,Sem pgto,241,"85,59",2,Confirmada,10/07/2015
0,30,05/07/2015,2015,7,5,2,3,2,0,0,BB,ESP,AT Online,0,E,Sem pgto,240,123,0,Confirmada,10/07/2015
0,64,05/07/2015,2015,7,5,2,3,2,0,0,BB,PRT,AT Online,0,E,Sem pgto,240,107,0,Confirmada,10/07/2015
0,103,05/07/2015,2015,7,5,2,3,2,1,0,HB,PRT,Direta,0,A,Sem pgto,NULL,"112,7",2,Confirmada,10/07/2015
0,103,05/07/2015,2015,7,5,2,3,2,0,0,HB,PRT,Direta,0,A,Sem pgto,NULL,"99,7",1,Confirmada,10/07/2015
0,39,05/07/2015,2015,7,5,2,4,2,0,0,BB,ESP,AT Online,0,H,Sem pgto,240,163,0,Confirmada,11/07/2015
0,90,05/07/2015,2015,7,5,2,4,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,82,0,Confirmada,11/07/2015
0,183,05/07/2015,2015,7,5,2,4,2,0,0,HB,GBR,AT Offline,0,A,Sem pgto,156,"77,78",0,Confirmada,11/07/2015
0,97,05/07/2015,2015,7,5,2,5,2,2,0,HB,PRT,Direta,0,C,Sem pgto,250,"164,2",1,Confirmada,12/07/2015
0,29,05/07/2015,2015,7,5,2,5,2,0,0,BB,IRL,AT Online,0,F,Sem pgto,241,"97,29",1,Confirmada,12/07/2015
0,27,05/07/2015,2015,7,5,2,5,2,0,0,BB,ESP,AT Offline,0,E,Sem pgto,175,"98,4",0,Confirmada,12/07/2015
0,123,05/07/2015,2015,7,5,2,5,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,196,"58,95",1,Confirmada,12/07/2015
0,184,05/07/2015,2015,7,5,2,5,2,0,0,BB,IRL,AT Offline,0,A,Sem pgto,156,"55,68",0,Confirmada,12/07/2015
0,130,05/07/2015,2015,7,5,2,5,2,0,0,HB,PRT,AT Offline,0,A,Sem pgto,196,"82,35",0,Confirmada,12/07/2015
0,8,05/07/2015,2015,7,5,4,5,2,2,0,BB,CHE,AT Online,0,H,Sem pgto,240,175,1,Confirmada,14/07/2015
0,82,05/07/2015,2015,7,5,4,6,2,0,0,BB,PRT,AT Offline,0,D,Sem pgto,5,"63,6",2,Confirmada,15/07/2015
0,94,05/07/2015,2015,7,5,4,6,3,0,0,BB,PRT,Direta,0,D,Sem pgto,NULL,"124,45",1,Confirmada,15/07/2015
0,110,05/07/2015,2015,7,5,4,7,2,0,0,BB,GBR,AT Offline,0,D,Sem pgto,40,"110,7",0,Confirmada,16/07/2015
0,155,05/07/2015,2015,7,5,4,7,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,243,"88,4",0,Confirmada,16/07/2015
0,115,05/07/2015,2015,7,5,4,7,2,0,0,HB,CHE,AT Offline,0,A,Sem pgto,69,"113,05",0,Confirmada,16/07/2015
0,96,05/07/2015,2015,7,5,4,10,1,0,0,HB,GBR,AT Offline,0,A,Sem pgto,40,"74,07",0,Confirmada,19/07/2015
0,79,05/07/2015,2015,7,5,4,10,2,0,0,HB,GBR,AT Offline,0,D,Sem pgto,243,"134,1",0,Confirmada,19/07/2015
0,93,05/07/2015,2015,7,5,4,10,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,243,"88,4",1,Confirmada,19/07/2015
0,125,05/07/2015,2015,7,5,4,10,2,0,0,HB,DEU,AT Offline,0,A,Sem pgto,69,"113,05",0,Confirmada,19/07/2015
1,140,06/07/2015,2015,7,6,2,5,2,0,0,HB,PRT,AT Online,0,A,Sem pgto,240,112,1,Cancelada,09/03/2015
1,94,06/07/2015,2015,7,6,3,7,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,240,"87,3",0,Cancelada,14/05/2015
1,48,06/07/2015,2015,7,6,1,3,2,0,0,HB,PRT,AT Online,0,E,Sem pgto,240,167,0,Cancelada,03/06/2015
1,86,06/07/2015,2015,7,6,2,5,1,0,0,HB,PRT,AT Offline,0,A,Sem pgto,175,71,1,Cancelada,26/06/2015
1,183,06/07/2015,2015,7,6,2,5,1,0,0,HB,PRT,AT Online,0,A,Sem pgto,240,"79,2",2,Cancelada,30/06/2015
0,111,06/07/2015,2015,7,6,0,0,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,0,2,Confirmada,06/07/2015
0,0,06/07/2015,2015,7,6,0,0,1,0,0,BB,PRT,Direta,0,E,Sem pgto,250,0,0,Confirmada,06/07/2015
0,2,06/07/2015,2015,7,6,1,0,2,1,0,BB,PRT,Direta,0,A,Sem pgto,NULL,131,0,Confirmada,07/07/2015
0,7,06/07/2015,2015,7,6,1,1,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,98,2,Confirmada,08/07/2015
0,98,06/07/2015,2015,7,6,1,1,2,0,0,BB,USA,AT Online,0,D,Sem pgto,240,"87,3",1,Confirmada,08/07/2015
0,95,06/07/2015,2015,7,6,1,2,2,0,0,BB,GRC,AT Online,0,D,Sem pgto,240,97,1,Confirmada,09/07/2015
0,183,06/07/2015,2015,7,6,1,2,2,0,0,HB,PRT,AT Online,0,A,Sem pgto,240,"100,8",2,Confirmada,09/07/2015
0,111,06/07/2015,2015,7,6,1,3,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,123,2,Confirmada,10/07/2015
0,51,06/07/2015,2015,7,6,1,3,2,0,0,BB,USA,AT Online,0,G,Sem pgto,241,"117,81",2,Confirmada,10/07/2015
0,94,06/07/2015,2015,7,6,1,3,3,0,0,BB,CN,AT Offline,0,D,Sem pgto,96,"171,32",1,Confirmada,10/07/2015
0,81,06/07/2015,2015,7,6,1,3,2,2,0,HB,CHE,Direta,0,G,Sem pgto,250,210,0,Confirmada,10/07/2015
0,84,06/07/2015,2015,7,6,1,3,2,0,1,BB,PRT,AT Online,0,D,Sem pgto,240,97,2,Confirmada,10/07/2015
0,51,06/07/2015,2015,7,6,1,3,3,0,0,BB,USA,AT Online,0,G,Sem pgto,241,"117,81",2,Confirmada,10/07/2015
0,66,06/07/2015,2015,7,6,1,3,2,0,0,HB,PRT,AT Offline,0,A,Sem pgto,175,"91,5",0,Confirmada,10/07/2015
0,104,06/07/2015,2015,7,6,1,3,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,"73,8",1,Confirmada,10/07/2015
0,230,06/07/2015,2015,7,6,1,3,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,123,2,Confirmada,10/07/2015
0,115,06/07/2015,2015,7,6,1,4,2,2,0,BB,PRT,AT Online,0,G,Sem pgto,240,167,0,Confirmada,11/07/2015
0,28,06/07/2015,2015,7,6,1,4,2,0,0,BB,PRT,AT Online,0,E,Sem pgto,240,123,0,Confirmada,11/07/2015
0,34,06/07/2015,2015,7,6,1,4,2,0,0,HB,PRT,Direta,0,F,Sem pgto,250,175,0,Confirmada,11/07/2015
0,14,06/07/2015,2015,7,6,1,4,2,0,0,BB,NULL,AT Offline,0,A,Sem pgto,175,"58,95",0,Confirmada,11/07/2015
0,185,06/07/2015,2015,7,6,1,4,1,0,0,BB,PRT,AT Offline,0,A,Sem pgto,142,"49,3",0,Confirmada,11/07/2015
0,98,06/07/2015,2015,7,6,1,5,2,0,0,HB,ESP,AT Online,0,A,Sem pgto,240,"117,8",1,Confirmada,12/07/2015
0,104,06/07/2015,2015,7,6,1,5,2,0,0,BB,PRT,AT Online,0,E,Sem pgto,240,"117,63",0,Confirmada,12/07/2015
0,68,06/07/2015,2015,7,6,2,5,2,2,0,HB,PRT,AT Online,0,G,Sem pgto,240,185,0,Confirmada,13/07/2015
0,258,06/07/2015,2015,7,6,2,5,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,2,"47,25",0,Confirmada,13/07/2015
0,65,06/07/2015,2015,7,6,2,5,2,0,0,BB,PRT,AT Offline,0,D,Sem pgto,127,"83,5",0,Confirmada,13/07/2015
0,185,06/07/2015,2015,7,6,2,5,2,0,0,BB,PRT,Direta,0,E,Sem pgto,NULL,110,0,Confirmada,13/07/2015
0,159,06/07/2015,2015,7,6,2,5,2,0,0,BB,PRT,AT Offline,0,D,Sem pgto,6,"71,55",0,Confirmada,13/07/2015
0,30,06/07/2015,2015,7,6,2,5,2,0,0,HB,PRT,AT Online,0,E,Sem pgto,240,155,0,Confirmada,13/07/2015
0,158,06/07/2015,2015,7,6,2,5,2,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,"110,7",1,Confirmada,13/07/2015
0,185,06/07/2015,2015,7,6,2,5,2,0,0,BB,PRT,Direta,0,E,Sem pgto,NULL,110,0,Confirmada,13/07/2015
0,111,06/07/2015,2015,7,6,3,5,2,0,0,HB,PRT,AT Online,0,A,Sem pgto,240,151,1,Confirmada,14/07/2015
0,112,06/07/2015,2015,7,6,3,7,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,242,"120,6",1,Confirmada,16/07/2015
0,100,06/07/2015,2015,7,6,3,7,2,0,0,BB,GBR,AT Offline,0,D,Sem pgto,241,"63,86",1,Confirmada,16/07/2015
0,33,06/07/2015,2015,7,6,3,7,2,0,0,HB,PRT,Direta,0,F,Sem pgto,250,"157,1",1,Confirmada,16/07/2015
0,97,06/07/2015,2015,7,6,3,7,2,0,0,HB,GBR,AT Offline,0,D,Sem pgto,156,"91,37",2,Confirmada,16/07/2015
0,80,06/07/2015,2015,7,6,3,8,1,0,0,BB,FRA,Direta,0,A,Sem pgto,NULL,73,0,Confirmada,17/07/2015
0,185,06/07/2015,2015,7,6,3,8,2,0,0,BB,NLD,AT Offline,0,A,Sem pgto,128,"90,95",0,Confirmada,17/07/2015
0,90,06/07/2015,2015,7,6,4,10,2,0,0,BB,ITA,AT Offline,0,D,Sem pgto,8,"110,7",0,Confirmada,20/07/2015
0,111,06/07/2015,2015,7,6,4,10,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,40,"93,6",0,Confirmada,20/07/2015
1,231,07/07/2015,2015,7,7,2,6,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,"110,7",0,Cancelada,17/03/2015
1,292,07/07/2015,2015,7,7,2,5,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,2,"47,25",0,Cancelada,25/03/2015
1,187,07/07/2015,2015,7,7,2,5,2,0,0,BB,PRT,AT Offline,0,D,Sem pgto,2,"71,55",0,Cancelada,31/03/2015
1,88,07/07/2015,2015,7,7,2,5,2,0,0,HB,PRT,AT Online,0,E,Sem pgto,240,139,2,Cancelada,13/04/2015
1,67,07/07/2015,2015,7,7,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,"73,8",1,Cancelada,07/05/2015
1,43,07/07/2015,2015,7,7,0,5,2,0,0,HB,PRT,AT Offline,0,A,Sem pgto,134,"91,5",0,Cancelada,28/05/2015
1,167,07/07/2015,2015,7,7,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,"110,7",1,Cancelada,04/06/2015
1,186,07/07/2015,2015,7,7,4,10,2,0,0,BB,PRT,AT Offline,0,E,Sem pgto,143,"82,88",0,Cancelada,19/06/2015
0,8,07/07/2015,2015,7,7,0,0,2,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,0,1,Confirmada,07/07/2015
0,8,07/07/2015,2015,7,7,0,0,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,0,1,Confirmada,07/07/2015
0,0,07/07/2015,2015,7,7,0,1,1,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,"109,8",3,Confirmada,08/07/2015
0,0,07/07/2015,2015,7,7,0,1,3,0,0,HB,PRT,Direta,0,C,Sem pgto,NULL,195,0,Confirmada,08/07/2015
0,0,07/07/2015,2015,7,7,0,1,1,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,"109,8",3,Confirmada,08/07/2015
0,147,07/07/2015,2015,7,7,0,2,2,0,0,BB,CN,Direta,0,A,Sem pgto,134,"58,95",0,Confirmada,09/07/2015
0,55,07/07/2015,2015,7,7,0,3,2,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,82,2,Confirmada,10/07/2015
0,21,07/07/2015,2015,7,7,0,3,2,1,0,HB,PRT,Direta,0,F,Sem pgto,250,"185,5",1,Confirmada,10/07/2015
0,186,07/07/2015,2015,7,7,0,3,2,0,0,BB,NLD,AT Online,0,A,Sem pgto,240,123,1,Confirmada,10/07/2015
0,8,07/07/2015,2015,7,7,0,4,3,2,0,BB,ESP,AT Online,0,H,Sem pgto,240,193,1,Confirmada,11/07/2015
0,66,07/07/2015,2015,7,7,0,4,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,240,97,2,Confirmada,11/07/2015
0,88,07/07/2015,2015,7,7,0,4,3,0,0,HB,USA,AT Offline,0,D,Sem pgto,95,150,1,Confirmada,11/07/2015
0,0,07/07/2015,2015,7,7,0,4,2,0,0,BB,NLD,Direta,0,A,Sem pgto,NULL,98,0,Confirmada,11/07/2015
0,186,07/07/2015,2015,7,7,0,4,2,0,0,BB,CN,AT Online,0,E,Sem pgto,240,154,1,Confirmada,11/07/2015
0,186,07/07/2015,2015,7,7,0,4,2,0,0,BB,CN,AT Online,0,A,Sem pgto,240,123,2,Confirmada,11/07/2015
0,151,07/07/2015,2015,7,7,0,4,2,2,0,HB,CHE,Direta,0,G,Sem pgto,NULL,"157,25",3,Confirmada,11/07/2015
0,151,07/07/2015,2015,7,7,0,4,2,2,0,HB,PRT,Direta,0,G,Sem pgto,NULL,"157,25",3,Confirmada,11/07/2015
0,151,07/07/2015,2015,7,7,0,4,2,1,0,HB,PRT,Direta,0,E,Sem pgto,250,"141,2",1,Confirmada,11/07/2015
0,137,07/07/2015,2015,7,7,0,4,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,"110,7",1,Confirmada,11/07/2015
0,134,07/07/2015,2015,7,7,1,5,2,0,0,BB,IRL,AT Offline,0,D,Sem pgto,115,"71,55",0,Confirmada,13/07/2015
0,54,07/07/2015,2015,7,7,2,5,2,0,0,BB,IRL,AT Offline,0,D,Sem pgto,8,"79,5",0,Confirmada,14/07/2015
0,118,07/07/2015,2015,7,7,2,5,2,0,0,BB,ESP,AT Offline,0,A,Sem pgto,6,"55,68",1,Confirmada,14/07/2015
0,162,07/07/2015,2015,7,7,2,7,2,0,0,BB,NOR,AT Offline,0,D,Sem pgto,142,"110,7",1,Confirmada,16/07/2015
0,162,07/07/2015,2015,7,7,2,7,2,0,0,BB,NOR,AT Offline,0,D,Sem pgto,142,"110,7",1,Confirmada,16/07/2015
0,39,07/07/2015,2015,7,7,2,8,2,0,0,HB,PRT,Direta,0,E,Sem pgto,NULL,"107,1",2,Confirmada,17/07/2015
0,184,07/07/2015,2015,7,7,2,9,2,0,0,HB,GBR,AT Offline,0,A,Sem pgto,143,"110,5",0,Confirmada,18/07/2015
0,112,07/07/2015,2015,7,7,4,10,2,0,0,HB,IRL,AT Offline,0,D,Sem pgto,156,"126,65",1,Confirmada,21/07/2015
1,127,08/07/2015,2015,7,8,2,4,2,0,0,FB,PRT,AT Offline,0,D,Sem pgto,5,"118,35",0,Cancelada,06/03/2015
1,280,08/07/2015,2015,7,8,2,5,2,1,0,HB,PRT,AT Offline,0,D,Sem pgto,40,112,1,Cancelada,15/04/2015
1,113,08/07/2015,2015,7,8,0,4,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,123,1,Cancelada,28/05/2015
1,102,08/07/2015,2015,7,8,1,4,2,0,0,BB,PRT,Direta,0,A,Sem pgto,9,"66,42",1,Cancelada,28/05/2015
1,135,08/07/2015,2015,7,8,1,4,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,123,0,Cancelada,29/05/2015
1,105,08/07/2015,2015,7,8,0,4,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,"73,8",1,Cancelada,29/06/2015
1,1,08/07/2015,2015,7,8,0,1,2,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,"104,72",1,Cancelada,08/07/2015
1,1,08/07/2015,2015,7,8,0,1,2,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,"104,72",1,Cancelada,08/07/2015
0,0,08/07/2015,2015,7,8,0,1,1,0,0,BB,PRT,AT Offline,0,A,Sem pgto,146,61,0,Confirmada,09/07/2015
0,1,08/07/2015,2015,7,8,0,2,2,0,0,BB,CHE,Corporativo,0,A,Sem pgto,NULL,"104,72",1,Confirmada,10/07/2015
0,68,08/07/2015,2015,7,8,0,3,2,0,0,BB,GBR,AT Online,0,E,Sem pgto,240,107,1,Confirmada,11/07/2015
0,128,08/07/2015,2015,7,8,0,3,1,0,0,HB,PRT,AT Online,0,D,Sem pgto,240,129,1,Confirmada,11/07/2015
0,7,08/07/2015,2015,7,8,0,4,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,131,2,Confirmada,12/07/2015
0,1,08/07/2015,2015,7,8,0,4,2,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,131,1,Confirmada,12/07/2015
0,5,08/07/2015,2015,7,8,0,4,2,0,0,BB,ESP,AT Online,0,D,Sem pgto,240,146,1,Confirmada,12/07/2015
0,83,08/07/2015,2015,7,8,0,4,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,105,"110,7",1,Confirmada,12/07/2015
0,134,08/07/2015,2015,7,8,0,4,2,0,0,BB,PRT,Direta,0,D,Sem pgto,250,"84,15",0,Confirmada,12/07/2015
0,135,08/07/2015,2015,7,8,1,4,2,0,0,BB,IRL,AT Offline,0,A,Sem pgto,156,"55,68",0,Confirmada,13/07/2015
0,113,08/07/2015,2015,7,8,2,4,2,0,0,BB,PRT,Direta,0,E,Sem pgto,250,"77,96",1,Confirmada,14/07/2015
0,96,08/07/2015,2015,7,8,2,5,2,0,0,BB,GBR,AT Online,0,E,Sem pgto,240,107,1,Confirmada,15/07/2015
0,394,08/07/2015,2015,7,8,2,5,2,0,0,HB,GBR,AT Offline,0,D,Sem pgto,40,"89,68",0,Confirmada,15/07/2015
0,33,08/07/2015,2015,7,8,2,5,2,0,0,HB,PRT,AT Online,0,E,Sem pgto,240,155,0,Confirmada,15/07/2015
0,187,08/07/2015,2015,7,8,2,5,2,0,0,HB,POL,AT Offline,0,D,Sem pgto,69,"89,68",0,Confirmada,15/07/2015
0,82,08/07/2015,2015,7,8,2,6,3,0,0,BB,IRL,Direta,0,A,Sem pgto,250,112,1,Confirmada,16/07/2015
0,139,08/07/2015,2015,7,8,2,6,2,1,0,HB,PRT,Direta,0,A,Sem pgto,250,"107,2",1,Confirmada,16/07/2015
0,100,08/07/2015,2015,7,8,2,7,3,0,0,BB,DNK,AT Online,0,E,Sem pgto,240,"130,1",3,Confirmada,17/07/2015
0,100,08/07/2015,2015,7,8,2,7,2,0,0,BB,DNK,AT Online,0,E,Sem pgto,240,"100,1",2,Confirmada,17/07/2015
0,185,08/07/2015,2015,7,8,2,7,2,0,0,BB,IRL,AT Offline,0,A,Sem pgto,142,"90,95",0,Confirmada,17/07/2015
0,86,08/07/2015,2015,7,8,4,10,2,0,0,BB,PRT,AT Offline,0,D,Sem pgto,5,"83,79",0,Confirmada,22/07/2015
1,69,09/07/2015,2015,7,9,2,6,2,0,0,HB,PRT,AT Online,0,A,Sem pgto,240,"118,13",2,Cancelada,13/05/2015
1,77,09/07/2015,2015,7,9,0,3,2,0,0,BB,PRT,Direta,0,D,Sem pgto,250,97,0,Cancelada,02/06/2015
1,24,09/07/2015,2015,7,9,0,3,2,2,0,BB,PRT,AT Online,0,C,Sem pgto,242,123,1,Cancelada,16/06/2015
1,44,09/07/2015,2015,7,9,0,3,2,2,0,BB,PRT,AT Online,0,G,Sem pgto,240,153,0,Cancelada,16/06/2015
1,17,09/07/2015,2015,7,9,1,3,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,"105,08",0,Cancelada,23/06/2015
1,103,09/07/2015,2015,7,9,1,3,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,"65,42",0,Cancelada,27/06/2015
0,17,09/07/2015,2015,7,9,0,1,2,2,0,BB,PRT,AT Online,0,C,Sem pgto,242,123,3,Confirmada,10/07/2015
0,0,09/07/2015,2015,7,9,0,1,1,0,0,BB,PRT,Direta,0,L,Sem pgto,NULL,82,0,Confirmada,10/07/2015
0,20,09/07/2015,2015,7,9,0,1,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,80,0,Confirmada,10/07/2015
0,2,09/07/2015,2015,7,9,0,1,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,134,0,Confirmada,10/07/2015
0,68,09/07/2015,2015,7,9,0,2,3,0,0,BB,ARG,Direta,0,A,Sem pgto,250,124,1,Confirmada,11/07/2015
0,12,09/07/2015,2015,7,9,0,2,2,2,0,BB,PRT,Direta,0,H,Sem pgto,NULL,146,0,Confirmada,11/07/2015
0,78,09/07/2015,2015,7,9,0,3,2,0,1,BB,PRT,AT Online,0,A,Sem pgto,240,82,2,Confirmada,12/07/2015
0,22,09/07/2015,2015,7,9,0,3,2,0,0,HB,PRT,Direta,0,E,Sem pgto,NULL,"134,67",3,Confirmada,12/07/2015
0,22,09/07/2015,2015,7,9,0,3,3,0,0,HB,NULL,Direta,0,E,Sem pgto,NULL,"180,67",5,Confirmada,12/07/2015
0,143,09/07/2015,2015,7,9,0,3,2,0,0,HB,ESP,AT Online,0,A,Sem pgto,240,"100,8",0,Confirmada,12/07/2015
0,16,09/07/2015,2015,7,9,1,3,1,0,0,BB,RUS,Direta,0,A,Sem pgto,250,98,1,Confirmada,13/07/2015
0,129,09/07/2015,2015,7,9,1,3,2,0,0,BB,IRL,AT Offline,0,A,Sem pgto,156,"55,68",0,Confirmada,13/07/2015
0,143,09/07/2015,2015,7,9,1,3,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,26,"58,23",1,Confirmada,13/07/2015
0,143,09/07/2015,2015,7,9,1,3,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,26,"58,23",1,Confirmada,13/07/2015
0,143,09/07/2015,2015,7,9,1,3,3,0,0,BB,GBR,AT Offline,0,A,Sem pgto,26,"78,6",2,Confirmada,13/07/2015
0,143,09/07/2015,2015,7,9,1,3,3,0,0,BB,GBR,AT Offline,0,A,Sem pgto,26,"78,6",2,Confirmada,13/07/2015
0,14,09/07/2015,2015,7,9,2,3,2,0,0,BB,SWE,AT Online,0,A,Sem pgto,241,"75,46",1,Confirmada,14/07/2015
0,77,09/07/2015,2015,7,9,2,3,2,0,0,BB,POL,AT Offline,0,A,Sem pgto,177,"65,5",0,Confirmada,14/07/2015
0,90,09/07/2015,2015,7,9,2,5,2,0,0,BB,FRA,AT Offline,0,A,Sem pgto,6,"90,95",0,Confirmada,16/07/2015
0,90,09/07/2015,2015,7,9,2,5,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,40,"93,6",0,Confirmada,16/07/2015
0,90,09/07/2015,2015,7,9,2,5,2,0,0,BB,GBR,AT Offline,0,E,Sem pgto,143,"119,25",0,Confirmada,16/07/2015
0,366,09/07/2015,2015,7,9,2,5,2,0,0,HB,GBR,AT Offline,0,E,Sem pgto,40,"134,73",0,Confirmada,16/07/2015
0,249,09/07/2015,2015,7,9,2,5,2,0,0,HB,PRT,AT Online,0,A,Sem pgto,240,112,1,Confirmada,16/07/2015
0,189,09/07/2015,2015,7,9,2,5,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,240,99,0,Confirmada,16/07/2015
0,189,09/07/2015,2015,7,9,2,5,2,0,0,BB,GBR,Direta,0,A,Sem pgto,5,"96,3",0,Confirmada,16/07/2015
0,188,09/07/2015,2015,7,9,2,5,3,0,0,BB,CN,AT Offline,0,D,Sem pgto,96,"159,74",0,Confirmada,16/07/2015
0,134,09/07/2015,2015,7,9,2,5,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,243,"88,4",2,Confirmada,16/07/2015
0,134,09/07/2015,2015,7,9,2,5,1,0,0,BB,GBR,AT Offline,0,A,Sem pgto,243,"88,4",1,Confirmada,16/07/2015
1,150,10/07/2015,2015,7,10,2,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,123,1,Cancelada,20/04/2015
1,51,10/07/2015,2015,7,10,2,3,2,0,0,BB,PRT,AT Online,0,E,Sem pgto,240,123,0,Cancelada,29/06/2015
0,15,10/07/2015,2015,7,10,0,0,3,2,0,BB,PRT,Direta,0,C,Sem pgto,NULL,0,0,Confirmada,10/07/2015
0,10,10/07/2015,2015,7,10,0,1,2,0,0,BB,USA,Direta,0,A,Sem pgto,250,131,0,Confirmada,11/07/2015
0,22,10/07/2015,2015,7,10,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,"88,2",0,Confirmada,12/07/2015
0,91,10/07/2015,2015,7,10,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,"73,8",1,Confirmada,12/07/2015
0,23,10/07/2015,2015,7,10,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,98,0,Confirmada,12/07/2015
0,11,10/07/2015,2015,7,10,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,"110,5",1,Confirmada,12/07/2015
0,3,10/07/2015,2015,7,10,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,131,1,Confirmada,12/07/2015
0,13,10/07/2015,2015,7,10,0,2,2,1,0,HB,PRT,AT Online,0,G,Sem pgto,240,185,1,Confirmada,12/07/2015
0,108,10/07/2015,2015,7,10,0,2,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,240,"87,3",2,Confirmada,12/07/2015
0,91,10/07/2015,2015,7,10,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,"73,8",1,Confirmada,12/07/2015
0,91,10/07/2015,2015,7,10,0,2,2,0,0,BB,NULL,AT Online,0,E,Sem pgto,240,107,2,Confirmada,12/07/2015
0,123,10/07/2015,2015,7,10,0,2,3,0,0,HB,PRT,AT Offline,0,A,Sem pgto,149,"114,69",1,Confirmada,12/07/2015
0,37,10/07/2015,2015,7,10,1,2,2,0,0,BB,GBR,AT Online,0,C,Sem pgto,105,120,1,Confirmada,13/07/2015
0,21,10/07/2015,2015,7,10,1,2,2,0,0,BB,AUS,Direta,0,A,Sem pgto,250,98,1,Confirmada,13/07/2015
